1,17.25
2,10.73
3,17.60
4,17.41
5,20.12
6,15.43
7,5.60
8,19.46
9,6.52
10,25.36
11,31.48
12,31.20
13,34.14
14,34.53
15,31.48
16,37.22
17,32.01
18,35.88
19,21.26
20,34.53
21,34.34
22,34.89
23,39.33
24,38.13
25,40.10
26,34.77
27,36.37
28,34.35
29,24.40
30,23.19
31,28.14
32,19.56
33,27.51
34,21.50
35,26.41
36,30.90
37,25.65
38,17.15
39,17.82
40,29.72
41,30.26
42,30.29
43,33.06
44,22.56
45,27.74
46,32.90
47,22.00
48,23.06
49,27.93
50,21.49
51,34.51
52,21.73
53,18.69
54,30.27
55,34.83
56,30.82
57,20.31
58,19.78
59,32.26
60,12.27
61,41.07
62,26.98
63,12.26
64,13.63
65,40.86
66,41.33
67,12.74
68,42.05
69,27.76
70,41.24
71,23.81
72,39.18
73,15.40
74,40.32
75,40.56
76,25.14
77,41.02
78,23.15
79,41.48
80,42.68
81,26.01
82,39.50
83,40.74
84,43.15
85,25.39
86,39.70
87,13.76
88,24.87
89,37.67
90,42.00
91,35.60
92,35.54
93,20.43
94,44.42
95,21.89
96,33.45
97,40.30
98,31.05
99,11.78
100,21.15
101,32.96
102,12.82
103,41.25
104,43.34
105,22.67
106,11.88
107,32.46
108,12.25
109,10.86
110,22.63
111,11.29
112,22.94
113,10.67
114,9.98
115,32.54
116,9.26
117,29.95
118,31.45
119,9.01
120,9.80
121,30.81
122,9.75
123,19.26
124,9.89
125,17.89
126,10.53
127,17.90
128,32.23
129,8.75
130,28.60
131,12.61
132,28.70
133,18.00
134,30.91
135,15.86
136,14.95
137,28.18
138,15.70
139,27.29
140,10.08
141,12.09
142,11.74
143,12.05
144,10.38
145,11.80
146,11.84
147,12.35
148,29.89
149,12.52
150,29.53
151,31.46
152,12.70
153,26.64
154,57.28
155,122.34
156,14.78
157,12.13
158,12.67
159,9.23
160,8.93
161,13.66
162,29.53
163,102.91
164,114.30
165,54.81
166,21.81
167,17.50
168,41.77
169,28.90
170,85.12
171,83.01
172,42.31
173,59.52
174,29.05
175,101.96
176,24.78
177,109.95
178,64.60
179,98.32
180,114.51
181,123.11
182,84.04
183,89.59
184,103.43
185,63.53
186,68.47
187,72.61
188,60.98
189,64.36
190,64.65
191,66.32
192,57.91
193,44.29
194,73.18
195,41.84
196,85.22
197,89.29
198,54.48
199,83.76
200,87.89
201,75.92
202,87.27
203,47.12
204,65.15
205,86.90
206,49.66
207,33.19
208,34.74
209,33.42
210,29.81
211,41.12
212,32.54
213,25.06
214,22.84
215,19.77
216,34.87
217,16.71
218,14.62
219,17.36
220,14.18
221,18.03
222,14.47
223,9.09
224,22.38
225,19.78
226,16.56
227,23.00
228,17.94
229,37.65
230,28.68
231,44.50
232,87.42
233,157.59
234,118.96
235,111.03
236,137.66
237,144.48
238,101.58
239,111.67
240,155.66
241,118.88
242,128.87
243,91.39
244,74.64
245,94.54
246,104.95
247,145.31
248,89.90
249,86.30
250,106.04
251,118.28
252,82.58
253,89.63
254,64.43
255,81.76
256,113.23
257,70.66
258,103.43
259,54.46
260,56.40
261,81.49
262,66.63
263,48.08
264,47.39
265,87.54
266,47.15
267,34.99
268,56.50
269,58.42
270,37.06
271,51.78
272,48.26
273,45.05
274,55.45
275,46.70
276,35.39
277,47.93
278,52.23
279,60.76
280,25.19
281,48.65
282,60.45
283,56.39
284,24.68
285,34.72
286,25.76
287,23.72
288,16.61
289,19.57
290,37.73
291,11.45
292,37.64
293,39.21
294,32.50
295,47.06
296,19.50
297,8.53
298,72.38
299,31.06
300,23.06
301,62.66
302,64.52
303,103.64
304,28.39
305,27.88
306,149.31
307,27.92
308,26.86
309,38.50
310,41.08
311,17.18
312,41.05
313,49.89
314,34.59
315,26.58
316,44.54
317,38.77
318,30.13
319,38.86
320,69.88
321,23.74
322,50.25
323,45.93
324,46.97
325,147.53
326,34.89
327,35.52
328,20.58
329,47.39
330,30.32
331,37.07
332,39.04
333,26.33
334,50.06
335,24.90
336,29.30
337,52.00
338,21.55
339,29.51
340,29.63
341,24.00
342,28.70
343,27.96
344,20.17
345,29.04
346,48.12
347,31.44
348,31.29
349,32.41
350,35.37
351,31.75
352,39.33
353,26.03
354,45.74
355,24.82
356,32.04
357,23.87
358,20.12
359,22.20
360,25.07
361,51.77
362,20.35
363,18.89
364,44.87
365,21.80
366,15.20
367,43.94
368,39.39
369,37.07
370,25.88
371,16.24
372,36.83
373,45.32
374,31.04
375,10.49
376,12.97
377,32.50
378,35.67
379,47.80
380,30.53
381,11.80
382,32.98
383,48.15
384,9.67
385,82.25
386,20.72
387,44.73
388,56.44
389,11.65
390,16.24
391,23.62
392,21.28
393,14.02
394,11.53
395,18.19
396,29.78
397,19.05
398,21.68
399,12.59
400,18.60
401,56.22
402,16.80
403,62.12
404,18.74
405,38.30
406,31.76
407,33.00
408,47.89
409,26.35
410,36.54
411,51.73
412,40.61
413,39.03
414,55.97
415,28.92
416,13.18
417,38.31
418,17.85
419,22.09
420,13.31
421,29.15
422,17.49
423,27.07
424,6.68
425,16.77
426,6.92
427,11.91
428,40.97
429,47.47
430,7.71
431,49.19
432,11.78
433,15.20
434,23.49
435,18.27
436,19.55
437,2.23
438,18.89
439,22.25
440,43.07
441,5.04
442,10.76
443,31.64
444,43.71
445,13.67
446,50.61
447,56.43
448,5.92
449,46.23
450,18.10
451,20.94
452,32.81
453,9.44
454,5.35
455,14.54
456,27.15
457,16.93
458,13.05
459,4.58
460,25.44
461,9.42
462,9.52
463,9.87
464,1.99
465,21.63
466,31.48
467,34.50
468,41.71
