1,25.28
2,51.43
3,56.04
4,93.38
5,46.66
6,217.74
7,46.49
8,60.34
9,43.65
10,153.00
11,169.20
12,384.66
13,40.68
14,24.75
15,67.69
16,88.35
17,121.13
18,233.11
19,283.77
20,17.18
21,85.68
22,289.21
23,215.36
24,78.56
25,183.65
26,37.51
27,195.69
28,30.95
29,91.85
30,41.69
31,179.68
32,36.58
33,177.74
34,45.71
35,150.21
36,140.33
37,31.23
38,81.61
39,46.86
40,215.69
41,36.59
42,41.31
43,120.30
44,29.57
45,150.43
46,70.37
47,71.26
48,114.55
49,46.15
50,221.79
51,193.87
52,21.73
53,44.83
54,48.34
55,191.28
56,69.87
57,72.42
58,86.81
59,39.51
60,33.36
61,403.67
62,155.12
63,62.20
64,57.54
65,261.70
66,160.24
67,103.74
68,62.30
69,90.47
70,42.66
71,211.69
72,50.11
73,89.67
74,163.77
75,354.16
76,104.51
77,235.03
78,244.47
79,90.06
80,342.54
81,131.81
82,47.52
83,60.97
84,54.77
85,70.65
86,56.14
87,57.68
88,138.00
89,21.25
90,216.01
91,104.61
92,50.45
93,251.72
94,47.07
95,62.02
96,240.79
97,125.80
98,213.74
99,120.44
100,121.54
101,35.69
102,61.49
103,62.42
104,47.94
105,239.86
106,174.38
107,447.95
108,142.23
109,254.95
110,100.26
111,26.36
112,134.90
113,51.58
114,187.03
115,64.22
116,217.34
117,37.79
118,102.99
119,101.29
120,64.73
121,163.12
122,46.89
123,60.26
124,69.12
125,56.79
126,47.09
127,152.32
128,31.28
129,153.61
130,85.85
131,120.69
132,139.08
133,129.35
134,94.84
135,61.42
136,120.57
137,178.47
138,119.73
139,133.24
140,76.13
141,37.72
142,23.95
143,247.71
144,57.99
145,82.16
146,64.82
147,281.01
148,256.51
149,125.52
150,100.09
151,42.42
152,455.39
153,319.23
154,368.88
155,158.35
156,39.36
157,39.56
158,88.15
159,214.77
160,117.30
161,47.21
162,50.09
163,57.22
164,105.92
165,61.19
166,194.49
167,165.13
168,49.26
169,145.13
170,309.64
171,21.04
172,11.32
173,81.76
174,154.72
175,44.71
176,200.53
177,21.31
178,37.52
179,69.29
180,125.94
181,51.61
182,255.63
183,183.84
184,170.35
185,110.40
186,104.44
187,145.47
188,49.40
189,40.39
190,96.14
191,270.31
192,51.69
193,170.59
194,210.65
195,61.86
196,122.41
197,85.43
198,11.54
199,75.85
200,54.65
201,90.37
202,176.56
203,165.98
204,138.56
205,35.30
206,75.03
207,104.88
208,64.44
209,148.38
210,29.56
211,59.53
212,147.24
213,240.48
214,168.92
215,54.77
216,165.91
217,103.59
218,66.55
219,391.56
220,70.74
221,64.00
222,110.23
223,179.70
224,118.23
225,252.24
226,100.89
227,121.87
228,141.90
229,57.47
230,55.30
231,80.41
232,110.58
233,41.10
234,231.83
235,158.42
236,202.71
237,280.82
238,54.07
239,142.22
240,81.59
241,89.36
242,200.72
243,162.75
244,80.14
245,29.06
246,306.73
247,131.48
248,62.09
249,98.50
250,25.55
251,215.15
252,32.39
253,148.98
254,86.17
255,46.50
256,208.49
257,178.77
258,56.74
259,110.93
260,37.50
261,178.00
262,84.28
263,81.95
264,36.62
265,27.87
266,73.30
267,63.79
268,78.35
269,300.02
270,142.86
271,58.39
272,161.79
273,66.95
274,190.56
275,71.23
276,43.39
277,57.37
278,58.57
279,183.64
280,97.48
281,154.29
282,31.26
283,197.40
284,29.50
285,52.59
286,55.49
287,66.16
288,15.99
289,42.59
290,100.89
291,162.51
292,94.70
293,315.28
294,48.46
295,130.60
296,31.63
297,71.52
298,185.80
299,90.72
300,171.24
301,32.93
302,68.38
303,69.45
304,198.80
305,103.17
306,238.07
307,167.52
308,51.31
309,76.23
310,79.08
311,48.41
312,47.29
313,28.28
314,37.60
315,57.02
316,366.97
