1,4.21
2,7.34
3,4.11
4,1.45
5,4.47
6,5.23
7,13.43
8,4.87
9,14.20
10,6.86
11,9.52
12,10.71
13,5.95
14,9.42
15,7.74
16,5.68
17,11.87
18,8.76
19,4.12
20,10.39
21,9.20
22,7.11
23,8.32
24,7.36
25,7.37
26,6.25
27,7.18
28,7.64
29,4.58
30,0.39
31,5.98
32,5.06
33,5.34
34,5.14
35,6.98
36,6.36
37,6.06
38,2.89
39,4.27
40,2.62
41,2.10
42,8.20
43,4.80
44,3.86
45,8.16
46,4.13
47,4.47
48,4.03
49,9.48
50,5.02
51,4.54
52,4.54
53,5.40
54,8.93
55,8.44
56,8.92
57,5.88
58,5.28
59,3.88
60,10.83
61,6.45
62,8.51
63,11.52
64,11.81
65,7.18
66,9.34
67,11.78
68,6.90
69,8.43
70,6.53
71,8.01
72,7.68
73,10.46
74,8.41
75,6.52
76,8.50
77,8.55
78,8.77
79,6.53
80,7.66
81,8.15
82,2.66
83,8.32
84,6.72
85,8.37
86,8.73
87,10.98
88,8.21
89,9.39
90,7.67
91,9.87
92,9.75
93,8.70
94,6.65
95,8.08
96,9.31
97,7.28
98,10.26
99,11.23
100,8.45
101,9.86
102,10.96
103,7.32
104,7.68
105,7.82
106,10.54
107,9.37
108,11.26
109,11.06
110,8.72
111,10.58
112,7.45
113,9.20
114,9.07
115,1.68
116,8.77
117,1.35
118,1.94
119,9.59
120,9.33
121,1.49
122,10.64
123,9.64
124,9.68
125,9.10
126,9.13
127,8.88
128,2.48
129,8.22
130,2.72
131,8.99
132,2.58
133,8.17
134,2.34
135,8.18
136,8.64
137,2.59
138,9.31
139,2.82
140,8.54
141,8.08
142,8.19
143,8.94
144,8.42
145,9.13
146,8.41
147,8.67
148,2.47
149,8.90
150,2.64
151,2.97
152,8.91
153,2.66
154,-2.01
155,5.83
156,3.15
157,6.64
158,2.63
159,2.50
160,6.89
161,14.13
162,6.65
163,3.35
164,9.71
165,6.29
166,9.05
167,11.02
168,8.77
169,9.63
170,9.73
171,6.99
172,6.09
173,11.54
174,10.63
175,13.33
176,7.77
177,6.52
178,12.37
179,15.60
180,4.10
181,9.94
182,3.91
183,7.73
184,15.59
185,11.64
186,0.86
187,6.03
188,4.78
